Country_Code,Year,Current_Account_Balance_Pct_GDP,FDI_Net_Inflows_Pct_GDP,Energy_Intensity_Primary_MJ_Per_GDP,Renewable_Electricity_Output_Pct,Renewable_Electricity_NoHydro_Pct,Renewable_Energy_Consumption_Pct,Energy_Imports_Net_Pct,Alternative_Nuclear_Energy_Pct,Fossil_Fuel_Consumption_Pct,Energy_Use_Per_GDP_PPP,Electric_Power_Consumption_Per_Capita,Energy_Use_Per_Capita_KgOE,Domestic_Credit_Private_Pct_GDP,Broad_Money_Pct_GDP,Broad_Money_Growth_Pct,CPI_Index,Inflation_CPI_Pct,Real_Interest_Rate_Pct,Central_Gov_Debt_Pct_GDP,Tax_Revenue_Pct_GDP,Gov_Expenditure_Pct_GDP,Exports_Pct_GDP,Gross_Fixed_Capital_Formation_Pct_GDP,Imports_Pct_GDP,Trade_Pct_GDP,Agriculture_Value_Added_Pct_GDP,Manufacturing_Value_Added_Pct_GDP,Industry_Value_Added_Pct_GDP,GDP_Deflator_Growth_Pct,GDP_Growth_Pct,GDP_Total_PPP,GDP_Per_Capita_PPP,Official_Exchange_Rate_LCU_Per_USD,Real_Effective_Exchange_Rate_Index,Gini_Index,Unemployment_Rate_Pct,Population_Total,Urban_Population_Pct,Fuel_Imports_Pct_Merchandise
CHN,2016,1.67018709565351,1.52539470315394,6.74,25.0520357144816,5.9539883138882,12.6,19.1930740055994,7.09,0.0,136.260496035076,4237.54530584599,2149.2047500244,153.182116756197,203.636484929709,11.3331189514331,117.220567369674,2.00000182191943,2.83073632160298,,8.94556190479944,16.4004661104345,19.2036507365412,41.0805800894123,16.9735199564368,36.177170692978,7.90065017505416,27.5237594259275,38.811156093921,1.47744121334065,6.77555562837017,21889285206099.4,15772.7647598696,6.6444778294468,123.889834793888,38.5,4.56,1387790000.0,58.8399238586426,12.0917339150655
CHN,2017,1.50488723669315,1.32468971748482,6.54,25.0386725537724,7.19946452516446,13.1,20.4189899878205,7.54,0.0,132.230270729564,4571.04242541442,2215.91139022057,152.077716877518,197.758726760426,8.10977796183974,119.088050428682,1.59313600071436,0.19585733630837,,9.24872439365958,16.501760892272,19.3356301657728,41.4184897995936,17.6152224500872,36.95085261586,7.32839239286042,27.5998559245177,39.129944350895,4.14602237470578,6.8912663621211,23397734154416.1,16757.9736318662,6.75875508633597,120.253713848496,39.1,4.47,1396215000.0,60.2402687072754,14.5851037046112
CHN,2018,0.170563391928727,1.66361992284408,6.42,25.8127409492271,8.56768880402383,13.5,21.668746469651,8.05,0.0,129.775076811498,4842.2067923237,2310.87757050979,154.988586024611,191.550070069751,6.99106169351358,121.558877866113,2.07479039965576,0.852537111572747,,8.89089034402513,16.8365384091475,18.770519802938,42.3803760237203,18.1238645885338,36.8943843914718,6.91714289236836,27.34341880328,38.9777001747097,3.46789777292169,6.75671800166833,24978653070010.0,17806.7902349725,6.61595717735439,121.797879387687,38.5,4.31,1402760000.0,61.5001983642578,17.4688169187818
CHN,2019,0.706790487310518,1.28549226847992,6.33,26.8897023697607,9.50765506036168,14.3,22.2209738878689,8.62,0.0,127.412503363473,5082.38779040238,2397.96868908473,162.207566232758,194.078381206535,8.8822790596896,125.083154382075,2.89923416358227,2.99509285161556,,8.32942550168391,17.1510123948127,18.0557069597496,42.2503490502374,17.1437133141341,35.1994202738836,7.00621575788341,26.2594662949297,37.7642333162735,1.31550650702985,6.06850235053705,26494483218696.0,18820.5131033646,6.90838500992901,121.177385977621,38.2,4.56,1407745000.0,62.7099151611328,17.8562823008297
CHN,2020,1.65930095801393,1.68770756292082,6.4,28.111907967469,10.6602772642896,14.9,22.9745721923886,8.94,0.0,128.334621944665,5261.94103890582,2465.96954605987,179.104100221958,207.530288794204,10.0135623141248,128.109443605623,2.41942189457782,3.79985989492251,,7.92409749807608,17.6037978191606,18.2035821684822,41.8494114609444,15.8353686179759,34.0389507864581,7.54018198521241,25.7441402732098,36.9115624066306,0.53000081660457,2.34018843078414,27114504049776.0,19215.1541703465,6.90076726944925,123.642567649708,37.1,5.0,1411100000.0,63.5234230266258,14.0746971565506
CHN,2021,1.93875176197337,1.8903454142588,6.3,28.427997926748,12.856523818733,15.2,21.638660726732,9.3,0.0,125.88217154333,5847.80226004701,2623.79959356116,173.554518720488,199.568437256614,9.0757457335677,129.366216637457,0.981015135544882,-0.118557234530241,,7.79829641266187,16.3512045683208,19.5262422245091,41.3521203793076,16.9944489517585,36.5206911762676,7.08935251618004,26.9701216685139,38.0924722040717,4.47386132078888,8.57008513166322,29438240129870.1,20843.2978347377,6.44897518024316,127.324127802355,35.7,4.55,1412360000.0,64.721076965332,16.0586526598696
CHN,2022,2.42059259149418,1.03841365474349,,,,,20.6245589248584,9.73,0.0,124.491112092199,6112.13553560996,2676.48200976111,181.785162429715,211.972452276011,11.6633002240566,131.919356668535,1.97357555739051,2.36988583421333,,7.51799464421188,16.6626986358672,20.2977316914005,41.2329317275585,17.1429881849654,37.440719876366,7.14788692830171,26.4237655920515,37.8945266620066,1.93427407840763,3.1341888719577,30360890176120.6,21499.3822834427,6.73715811237119,126.202788815116,36.0,4.98,1412175000.0,65.2176361083984,20.6343617882309
CHN,2023,1.4415829879426,0.280991103634816,,,,,23.9617588276826,9.76,0.0,125.66368381278,6523.71926193193,2850.94152906511,189.606708989308,222.011222933801,9.84883453512065,132.229151902431,0.234836828893051,4.88038486696444,,7.6382330077989,17.1891419707315,19.102471716101,40.4544347218594,17.0027206530128,36.1051923691138,6.88951941080068,25.4991668287269,36.7725030223561,-0.50570453916356,5.41484330099675,32004884803945.3,22687.0758723942,7.08399842343631,116.041112096811,,4.67,1410710000.0,65.5301448035523,21.0332541381132
DEU,2000,-1.5131310276989,12.6085323042305,3.97,6.88673698232395,2.38369037521919,3.7,61.1039580456091,13.96,83.6175092899349,82.0893648251215,6635.42140596667,4094.27901518469,,,,85.6988078472918,1.44026838719741,,,11.6587154757097,18.860569292751,29.6806532498145,22.8829484518656,29.5149460477259,59.1955992975405,0.996168402468,20.2840359494004,27.2536461219162,-0.34311256033898,2.8765231247659,4100371013080.13,49875.8764172059,1.08270508132602,99.7025360973941,28.9,7.917,82211508.0,80.0942160905637,8.63348975806015
DEU,2001,-0.17042466008937,2.89610853662772,4.02,7.23304331811066,2.58558063867014,3.9,62.5050248519619,13.74,83.6009676624179,83.1905626632788,6762.65339646636,4210.00080103251,111.240170458005,,,87.3989499142195,1.98385731334471,,,10.9562611305698,18.7505067113635,30.5604113813066,21.5433631059471,28.9988749869052,59.5592863682118,1.08333750848315,20.0863572804744,26.5785482320897,1.43338801234263,1.63614170690956,4167458893363.17,50606.7114616457,1.11653308564462,99.7273090336853,29.9,7.773,82349925.0,80.1070808273695,8.77744773515099
