Country_Code,Year,FDI_Net_Inflows_Pct_GDP,Energy_Intensity,Renewable_Electricity_Output_Pct,Renewable_Energy_Consumption_Pct,Net_Energy_Imports_Pct,Alternative_Nuclear_Energy_Pct,Fossil_Fuel_Consumption_Pct,Energy_Use_Per_Capita,Broad_Money_Pct_GDP,CPI_Inflation,Domestic_Credit_Pct_GDP,Gov_Expenditure_Pct_GDP,Gross_Fixed_Capital_Formation_Pct_GDP,Trade_Pct_GDP,GDP_Growth,GDP_Per_Capita
AUS,2017,3.63608951454837,4.46,15.6784702494681,9.9,-213.039219172204,2.78,0.0,5162.45894302308,116.647808132161,1.94864740944521,,19.9482833661896,24.0704233766012,42.2037316765804,2.27959179820343,57750.6482221688
AUS,2018,4.25033304779982,4.37,17.0970979406717,9.8,-221.13514781466,3.09,0.0,5086.37378454852,113.945951653995,1.91140094445694,,20.0168291219813,24.4775236218442,43.7360650798433,2.87846971467883,58530.7821697117
AUS,2019,2.78196787472132,4.36,19.7037412982055,10.3,-230.540248121,3.44,0.0,5231.57466031316,122.940117524787,1.6107678729038,,20.3713413159323,23.4161942650382,46.1875018936291,2.17154505737176,58924.733646242
AUS,2020,1.35325605506287,4.44,22.6002911252065,11.2,-237.32858019566,3.98,0.0,5159.03638381788,137.321972035631,0.846905537459283,,21.8946914788236,22.8121532268605,44.6644560654359,-0.119590735829973,58132.798523626
AUS,2021,2.0246819461122,4.1,26.6608674695166,12.3,-232.104772123918,4.85,0.0,5006.44306522882,139.205450060915,2.86391042204996,,22.4227187171293,22.6389404273231,40.3024802691697,2.11116814768786,59276.503107197
AUS,2022,4.16149504206489,4.12,,,-234.279345921201,5.75,0.0,4942.98480698243,134.369350483084,6.59409671341846,,22.0784275525044,23.1836792143942,45.8217702307271,4.24238555336139,61009.8077147403
AUS,2023,1.91730721115443,,,,-214.471540281044,6.26,0.0,4928.96993813241,126.75325891471,5.59701492537313,,21.3138550807727,23.293397151251,49.2251840594381,3.44199220009025,61598.1776089916
BGD,2000,0.525362089236087,2.45,8.80736795383933,60.2,17.6509148650554,0.36,57.8517474110589,135.945727032601,30.5539892604712,,,4.97312138319291,23.8085625731369,29.3217143619038,5.29329471892532,620.560472822105
BGD,2001,0.145443904569924,2.58,7.43451011959522,55.9,21.1038949568699,0.42,59.8076004427818,148.255373268618,40.2671476674779,,,4.84565983723317,24.1743067306933,32.0980170730117,5.07728777526728,641.288922876274
BGD,2002,0.0955793676464671,2.52,6.56881864452183,54.4,19.7062195987588,0.32,60.7327568883524,147.979643675058,42.740177242997,,,5.02264856478482,24.3414161366729,28.9673807211649,3.83312393993225,655.672139362272
BGD,2003,0.44596078329809,2.53,5.71793831168831,52.6,19.9285740363967,0.31,62.2898416520895,153.143093984627,43.9885771769768,,,5.12829861719188,24.6791888612834,27.657884900158,4.73956739963045,676.826252046427
BGD,2004,0.689472335587339,2.45,4.326149483492,52.0,17.7920645309499,0.3,62.2285337439469,154.242895346549,45.6229943594212,,,5.17438311061483,24.9918339447004,26.8582341492431,5.23953291029852,702.656357081873
BGD,2005,1.17065167448603,2.42,3.76710775047259,50.6,17.9095538204646,0.29,62.4217764378947,159.825599702335,47.4210681471904,,,5.18022516467283,25.8304355145863,34.396934864465,6.53594493875502,739.203718353409
BGD,2006,0.635863899506714,2.41,3.2266048212351,48.6,16.1103486776302,0.27,64.7431179037463,168.32467252269,50.4759985553139,,,5.44007855680545,26.1441457474299,38.1119244325921,6.67190498576788,779.419570444998
BGD,2007,0.817756922700044,2.36,2.4493132133875,47.2,15.8299464466906,0.26,65.8061776689922,174.011519357534,50.2819117580457,,,5.35945621469055,26.1784970672047,39.9423826531735,7.05859935449848,825.508229964537
BGD,2008,1.4496579161576,2.33,2.17015630467748,45.2,15.4943288262154,0.33,67.1179988949062,180.396452212736,51.1876270713566,,,5.17827687820651,26.2022714003991,42.6209140325589,6.01378975738535,866.45815762135
BGD,2009,0.879517142536145,2.33,1.71259736771421,43.1,14.7404722275885,0.14,68.6679554396258,187.659357547152,54.8817155926531,,,5.09374516609514,26.2060570157536,40.092796223023,5.04512479919337,901.729626251937
BGD,2010,1.06896766308322,2.32,2.19929487807267,40.3,14.4544547917684,0.24,72.7422895640712,195.590116597033,58.7459016095395,,,5.07532583559895,26.2466561760577,37.8028426708321,5.57178818533122,943.66422864236
BGD,2011,0.983399364184761,2.25,2.26185422687861,38.4,17.4646380499939,0.29,73.7224794998889,200.299626883527,59.8117683130297,11.3951651552399,,5.0974466876342,27.4209733686034,47.4208498356898,6.46437912497728,995.579947155662
BGD,2012,1.18850391920183,2.21,2.1463599958928,37.3,18.3559167186151,0.26,74.838247944691,208.040539602777,60.7424608294873,6.21750422069283,,5.03934251857421,28.2623350097187,48.1109227490467,6.52145877906443,1050.39140404066
BGD,2013,1.73532012481503,2.22,1.83888420855565,37.0,17.9640543283116,0.29,72.1218809020138,218.935059190067,61.399914294208,7.53040640913172,,5.11613164192944,28.3896207536466,46.2964027228174,6.01360565834344,1103.15695907123
BGD,2014,1.46870305074204,2.16,1.50589723489168,35.4,19.6289634401405,0.21,73.8150399921184,224.107149946033,63.3375540979273,6.99163889220849,,5.33752075651661,28.5778757115563,44.5140801968096,6.0610593588495,1159.40753475981
BGD,2015,1.4507824552936,2.17,1.81922798267931,33.1,20.4002085391355,0.2,71.1317068718929,237.713163558492,64.5065520747659,6.19428022984985,,5.40424038147983,28.886689247008,42.0859963070382,6.55263987816197,1224.38647668165
BGD,2016,0.879528340271998,2.2,1.82170924803526,30.2,21.6719159236748,0.26,0.0,255.923548835134,54.9691444990129,5.51352572692994,,5.86529831496558,30.2397639179985,31.3341501346142,7.11347821270093,1299.83091360792
BGD,2017,0.616341784631384,2.12,1.84507540216756,28.1,23.889970217061,0.27,0.0,260.880286120411,55.8375416123996,5.70207015717244,,6.02233215987973,30.9468731155675,29.9997306724343,6.59024999794057,1373.75363740186
BGD,2018,0.75354913412869,1.96,1.58250378979282,27.0,24.5741159464946,0.29,0.0,257.873889464682,54.8325562875275,5.54362139486472,,5.95916693091491,31.8225747704431,32.5146317240884,7.31941263014136,1462.25050255713
BGD,2019,0.543244141585063,1.95,1.41533054353959,26.1,30.2974940894337,0.22,0.0,273.340023331257,54.8702535060565,5.59199639930633,,6.2381894055709,32.2137331126266,31.5780544912404,7.88191515117722,1564.20802445636
BGD,2020,0.407859894856915,1.9,1.468127885908,27.2,34.4620400337636,0.25,0.0,272.076572071717,57.7630649896826,5.69107474746208,,5.97120729189186,31.3079413414304,26.271447376215,3.44801755122445,1604.6659234742
BGD,2021,0.414118154040593,1.93,1.50205511687497,25.0,39.5900689972266,0.23,0.0,292.487219529267,56.6372785923275,5.54565430773475,,5.88274868783073,31.0187387357172,27.7240047036631,6.93867912442445,1702.08028414189
BGD,2022,0.355308723397177,,,,44.3070258449266,0.28,0.0,297.118356342706,54.117700850947,7.69695437176898,,5.69899955596024,32.047275580905,33.7799672705735,7.09982877575158,1804.3493461776
BGD,2023,0.316668220633916,,,,,,,,51.2185633263359,9.88350303779208,,5.66516962733289,30.9512000834944,30.9829714104596,5.77511237007889,1885.37733613545
BRA,2000,5.03391680528314,3.89,89.4957553523831,42.7,23.6412025308101,14.78,58.0045650386403,1081.36193393467,46.4865878084167,7.04414105947266,,18.7678457444131,18.30448803112,22.6397613567941,4.38794944745618,6817.784240857
BRA,2001,4.14759377398385,3.9,84.2906139272103,41.3,21.0669723351647,14.0,58.6647188400275,1086.99299318566,58.6361717179962,6.84035902487524,,19.3432950140464,18.4180865009209,26.936285022064,1.38989640095637,6823.03396999891
BRA,2002,3.25358061271527,3.89,85.7402993019374,42.9,15.6930656209369,14.37,56.8051261801499,1103.40127916211,55.0049821710286,8.45016437708332,,19.8096623456372,17.9262508238054,27.6183574022309,3.05346185909312,6944.62337495755
BRA,2003,1.81340052439304,3.91,87.163729383898,45.1,12.6504339560963,14.93,54.3276915570315,1107.9739157885,56.5263637987962,14.7149197228147,,19.0774784933715,16.6047591535688,28.1403847231593,1.14082899824888,6941.4404574508
BRA,2004,2.71353166307823,3.91,86.0318464433105,45.2,14.9871247447829,14.55,54.3503830157804,1157.16905577095,56.3320651081006,6.59718509985963,,18.4675839197143,17.3202333242533,29.6782524787535,5.75996463670954,7258.78185165912
BRA,2005,1.73389354602718,3.88,87.1374676515322,46.1,11.7093919059105,14.65,53.8920514535431,1173.71585743449,60.1330444575852,6.86953720898965,,18.8900014184589,17.0561834613227,27.0867952043315,3.20213206130431,7409.56913232718
BRA,2006,1.753125703626,3.86,86.7770122836764,46.7,9.42487441775699,15.06,53.0536747729249,1202.05933940304,63.249779480805,4.18356812896909,,19.0389169455913,17.2102995750103,26.04169989179,3.96198871122617,7622.04007133264
BRA,2007,3.19082601308524,3.85,88.2273383848482,47.2,10.7554506884035,15.01,52.1952459992416,1259.91135986965,68.3591986263751,3.64127299102653,,18.9429876162865,17.9957613410672,25.2926113755394,6.06987060678338,8003.25413096047
BRA,2008,2.99060946922903,3.87,84.334590890735,47.0,10.9734366775816,14.26,52.1126515141109,1317.23578420454,70.4894529717055,5.67859390284167,,18.8393928731749,19.3853295551661,27.257569417356,5.09419544658736,8330.76459841304
BRA,2009,1.88848224095724,3.74,89.0545459226252,48.9,6.60229702686238,15.43,50.9013650168232,1262.10043812649,76.0904194419747,4.88803479876799,,19.6506384023989,19.1019580373901,22.1059756060333,-0.125812002161169,8246.09706995094
BRA,2010,3.73001288350945,3.85,84.8163978802163,46.8,9.46056380844546,14.54,53.0336194267599,1384.36896688389,74.2193801456555,5.03872690108075,,19.0168578366064,20.5346736513576,22.772178113177,7.52822581815364,8792.63436120342
BRA,2011,3.91518011405433,3.75,87.1951774964881,45.2,10.7016076437075,15.29,54.2857030621842,1390.00783643031,76.8252751388075,6.63644962213086,,18.669256936864,20.6089642088056,23.9344051758721,3.97442307944702,9067.99316348047
BRA,2012,3.75496285641218,3.82,82.577658259127,43.5,12.1359170291353,14.44,56.4658179040788,1433.15306444735,79.0528620285005,5.40349914037005,,18.5301032652535,20.7167127703742,25.1142736107398,1.92117598576537,9167.49923929815
BRA,2013,3.04150901624338,3.88,76.8252008450734,42.3,15.7799289306747,13.1,57.7234726683883,1487.45745839708,78.6265278077097,6.20431066640096,,18.8924789951339,20.9119218718301,25.7859573274674,3.00482266944432,9366.73932434359
BRA,2014,3.57135266957477,3.98,72.5770927252724,41.7,14.2246121049324,12.38,58.8412201603963,1522.42189026812,81.9065640141112,6.32904015516141,,19.1535387102127,19.8730289050629,24.6854058131291,0.503955740242247,9338.34278278114
BRA,2015,3.59214931791344,4.05,73.5400962658205,43.7,8.61387332542045,12.46,20.8080468349331,1482.02057858653,88.0696276488211,9.02990102416137,,19.7768199564016,17.8358070500755,26.95362593736,-3.54576339269425,8936.19661712113
BRA,2016,4.13737803865892,4.03,79.7128089556938,45.4,2.67300702990516,14.06,0.0,1414.8979311951,93.8211379334009,8.73914352329392,,20.3792974264123,15.5243273233005,24.5336820777006,-3.27591690782192,8577.84376650911
BRA,2017,3.33825981739039,4.06,78.4181545870035,45.3,1.14058560979895,13.79,0.0,1431.95949698072,93.05959919945,3.44637335032668,,20.1619046963757,14.5589865169328,24.3197343743057,1.32286905404399,8628.25308908043
BRA,2018,4.07858821454947,3.93,81.5730752318417,46.9,-0.816754027000633,14.78,0.0,1403.40232453429,93.7130340304617,3.66485028376727,,19.8950877833541,15.0969119555859,28.8762033763866,1.783666761634,8722.33630317935
BRA,2019,3.692673213156,3.95,81.4302357542747,47.5,-4.05963612353002,15.19,0.0,1415.83477031974,96.0578504265864,3.73297621216898,,19.9835812871624,15.4711697448233,28.8902578698964,1.22077782360842,8771.44051292177
BRA,2020,2.59263795310275,4.0,83.1761424000102,50.0,-11.1677354621271,15.44,0.0,1379.24649914162,109.154217103393,3.21176803803373,,20.135153015057,16.5610215626482,32.3020785437939,-3.2767587964736,8435.01143254978
BRA,2021,2.77979084938159,3.96,77.3753492178891,46.5,-3.84763107467013,14.55,0.0,1430.3934661032,103.465634483918,8.30165975585677,,18.5475883605677,17.9178490532598,37.6563307598082,4.76260437908608,8799.22945810901
BRA,2022,3.8221961533297,3.87,,,-7.28721052757992,16.97,0.0,1432.72741132919,104.302214318332,9.28010608956872,,18.4022127200534,17.8004023928911,38.8160659763397,3.01669435393015,9032.08481566299
BRA,2023,2.8497546823908,,,,-13.6808969364254,17.29,0.0,1481.22439922518,110.184539262781,4.59356282283203,,19.042610794419,16.410975108624,33.6662298301438,3.24165532906981,9288.02701470069
CAN,2000,9.17102428671511,8.27,60.6190538229517,20.3,-50.5895192332625,19.74,76.4757593649725,8224.74786425172,71.1105063635616,2.71943995691976,110.691796036935,19.1064161806335,19.5993356617119,82.7653578503214,5.1385391803606,37906.8601321366
CAN,2001,3.84192129292476,8.01,58.0524008446178,19.8,-51.790604506391,19.57,76.5272658627825,8017.16666642228,154.641806759951,2.52512013979906,197.192767630522,19.5093203790186,20.1517646904638,78.3442183943698,1.87509810696022,38200.456120621
CAN,2002,3.21914767807145,7.79,59.9003535306548,20.1,-54.7624519827412,20.02,75.6427069926961,7943.44588697183,152.211638142997,2.25839440940855,191.626759359866,19.7787192119877,19.974918048031,75.7070320779233,2.99925535017809,38921.6673033743
CAN,2003,0.782967555453216,8.07,58.9264990164968,19.7,-49.269133846543,18.5,76.9003402916653,8303.4318789013,145.544582392237,2.75856321360112,185.657921469115,19.8962017689692,20.0124009557343,69.8400946170607,1.80638512302554,39270.0234577749
CAN,2004,0.141465896048034,7.96,58.4529439190089,20.4,-50.3897944656745,19.8,75.9608183161309,8371.02231862308,144.189725721781,1.85725871857256,187.9080240379,19.4174844503805,20.8745968478518,70.1924199909562,3.09236384292251,40108.7587456658
CAN,2005,2.17816380917593,7.8,59.8555982828252,21.6,-47.9771008445754,20.47,76.2188115924218,8369.95929648006,148.549593513664,2.21355203439768,195.889823948542,19.0759109803014,21.8374293828034,69.7591330167357,3.21045439063563,41006.2229523971
CAN,2006,4.87410128955104,7.72,59.5620002719274,21.5,-50.4287607209759,20.43,72.904135590506,8427.44174185883,158.714200099694,2.00202539534162,212.843737162345,19.2487641773811,22.8852031372989,68.0521644769988,2.63794375007348,41663.5123057295
CAN,2007,8.20055904886214,7.55,60.2476621533016,21.6,-54.5900488468931,20.46,73.4577012847781,8356.30636250042,112.088553744153,2.13838399266837,,19.2505356033619,23.3389957278501,66.2834197482347,2.04990463726786,42106.8724378248
CAN,2008,4.5151371416977,7.29,61.3290986200485,21.6,-52.7925580751696,21.47,75.9704557180976,8098.35289361915,122.64334518177,2.37027067444298,,19.7194394824506,23.4690170424371,67.0236083618983,0.995406301140747,42067.5687072607
CAN,2009,1.52413118076926,7.23,62.9637388659713,22.2,-52.9111703731263,21.54,76.0463697861155,7696.33407281264,,0.299466803009305,,21.9645855050549,22.3069697467248,58.4743918224897,-2.91508621550267,40376.4153847836
CAN,2010,1.83725638740881,7.02,61.2394556876236,21.4,-55.1422384877185,20.98,76.6407827531288,7660.75452103288,,1.77687154092627,,21.4754574603582,23.4612369646456,60.2081215044483,3.09080634469335,41164.3399119626
CAN,2011,2.13783310760835,6.96,62.4604027184521,21.5,-56.2929960098296,21.76,76.5825123037239,7716.24822782698,,2.91213508872347,,21.1458668604215,23.5104953995433,62.4987387708328,3.13719442170364,42043.6419795513
CAN,2012,2.70016900895675,6.88,63.6371552837649,21.8,-59.7522549892993,22.06,75.3732737696945,7637.78487245197,,1.51567823124525,,21.0578451788387,24.4941864760659,62.5955489395005,1.75566129145483,42320.6431330726
CAN,2013,3.62980398357005,6.86,64.0759575040385,22.2,-65.7048130619212,23.18,73.892619748229,7668.79466344868,,0.938291897815245,,20.7043347111761,24.1872120842224,62.2310749013405,2.32581354806429,42851.170527104
CAN,2014,3.55390337011002,6.84,63.1954620280532,22.2,-66.6966752192918,22.85,74.3072940366545,7780.1475931021,,1.90663590717867,,20.266560128167,24.3893293738975,64.3786621564923,2.87346677785811,43643.2356440047
CAN,2015,3.85389453706153,6.75,64.1242644713459,22.3,-68.422155970413,22.58,73.5167429679308,7690.40816617685,,1.12524136094278,,20.8778251262785,23.8505819310485,66.1649020669781,0.649971001734855,43594.1941045394
CAN,2016,2.23835012140903,6.96,64.9753767870051,22.1,-69.1173046088071,21.8,0.0,7944.50789345873,,1.42875954701085,,21.0480401948524,22.7723764559748,65.3636845215556,1.03855092490855,43551.3425975115
CAN,2017,1.53752071953934,7.03,66.5646304151468,22.8,-71.7314725772424,21.21,0.0,8175.19037647623,,1.5968841285297,,20.7033313853187,22.6963325471202,65.1010608504649,3.03383491200222,44339.3886689254
CAN,2018,2.46931207254863,6.94,65.9483864114063,22.3,-75.0034002036097,20.7,0.0,8161.77967501099,,2.26822567248104,,20.6814326967462,22.676090231483,66.5998858508762,2.74296344906655,44907.3436912123
CAN,2019,2.80676687017653,6.86,65.8791259309204,22.4,-75.7691761628351,20.41,0.0,8125.58121311618,,1.94926902411596,,20.6634960880685,22.579977290439,66.1714852804959,1.90843194590616,45100.2915069262
CAN,2020,1.75897085668576,6.73,67.0564578594512,23.9,-79.7039821719259,21.85,0.0,7495.07932297849,,0.716999632307807,,22.7011077555498,23.1842365277416,61.1567709632763,-5.03823343468899,42366.1285377884
CAN,2021,2.97618288160973,6.55,67.0163805768966,23.8,-87.5821362876153,21.09,0.0,7524.86361233157,,3.39519318527533,,21.2842897783513,23.789323664906,62.2468367159421,5.95052802804381,44639.193269037
CAN,2022,2.29317324184365,6.44,,,-89.4880948333503,20.62,0.0,7578.02093601237,,6.80280115341609,,20.4184233971953,22.9501146990116,67.3176215563989,4.18903628100851,45677.686578804
CAN,2023,1.93601776565032,,,,-89.626081306096,19.84,0.0,7336.06703531427,,3.87900159788427,,20.9054437744776,22.8530818287483,66.6323313370668,1.52874550838358,45048.2842408265
CHL,2000,6.20376708218785,4.6,49.4510704126952,31.4,70.4940449473389,6.33,74.5053148076826,1623.48012689232,51.5818437909818,3.84327295706565,,12.5909258671039,22.0430833649528,58.7119230876973,4.9716214882971,8465.35303258864
CHL,2001,5.8676609577396,4.38,55.0257459265007,32.1,67.8365457140534,7.31,73.1003577799168,1574.84475911504,87.5577244786087,3.56910053001466,83.0812104223081,12.6430976838425,22.4880808842009,62.1447669687645,3.15403492459967,8632.0148244056
CHL,2002,3.62905823074114,4.39,56.2753314556571,33.1,69.0840375617552,7.49,73.1942380188991,1612.43130205148,87.0887065635952,2.48939816650705,85.5050738161704,12.7485938739069,22.2745048951617,62.4838519016295,3.20279913520113,8810.69052712257
CHL,2003,4.556949756395,4.24,51.5620662410045,31.6,71.3337721552689,7.22,74.5569951582889,1612.22953620512,79.3235878204074,2.81017875743611,84.9762769918847,12.1781884394566,22.0896272485269,65.693419590905,4.72324526861041,9130.7842621819
CHL,2004,5.01507138064187,4.23,48.084283705671,31.4,75.2968199444253,6.87,75.1763064312062,1699.73240740445,76.117418034605,1.05473871403517,83.8572390797467,11.4302095052364,21.3985792799726,69.8893600532458,6.67425416822923,9642.37478651228
CHL,2005,4.89870698303569,4.12,55.0358204405152,32.3,72.2462472171982,8.03,74.2376962382907,1735.08874376693,74.652895386403,3.0525762138785,80.8487879494584,10.9536305505405,23.3687952186214,72.0625342380294,5.83704571917758,10104.4208391373
CHL,2006,3.0910197191962,4.05,56.3268257411424,32.9,72.9339608447136,8.49,74.0021876923414,1788.47442583539,74.6775425841278,3.39201733699405,79.1456005798182,10.2971154567969,21.0647060199714,73.7116350448521,6.04999082563968,10611.6144012877
CHL,2007,6.11348994449279,3.99,45.0699892324258,30.5,77.9117396112639,6.5,76.0197656669821,1836.95620548021,80.2415976468579,4.40779938398043,85.5184305138642,10.5459552760673,21.979843266088,76.9770247140928,5.16823098528431,11051.3450717678
CHL,2008,10.4571112913238,3.81,46.5513198445665,30.8,72.7500942964616,6.87,75.1772773383737,1801.2828820239,77.2544346704345,8.71626873039608,102.741092757335,11.2649291903438,26.8810652987589,80.6766262406468,3.78939280635238,11356.0922105983
CHL,2009,7.42256247898025,3.75,49.7282698198347,31.5,70.2435930726474,7.4,73.4651836977955,1735.83895157902,71.8856024938326,0.353045178360933,106.057558677782,12.8685277947587,24.1203156040117,66.6860309631418,-1.11803723642878,11116.4093443103
CHL,2010,6.84144686828522,3.7,40.7618228149717,27.0,72.2704435137372,6.15,77.5945604954581,1795.6817303266,67.1985883057264,1.41071107954321,104.998364924818,12.5461769482963,23.0154606048027,69.7176801370338,5.85165102224047,11649.2897090856
CHL,2011,10.4897738058645,3.8,39.7270859647254,28.8,73.8311740907948,5.47,76.6642948421161,1937.32339633854,75.2788829672037,3.34121694259301,109.48836682336,12.3111909097858,24.720392213308,72.4816428077334,6.22389678509138,12252.8441074615
CHL,2012,11.9097449981544,3.96,36.7304698140528,30.3,67.1384298913492,4.78,70.0496946256346,2123.49178972428,77.62592392464,3.00744840213053,112.523013943091,12.3259315107792,26.7526624059251,68.156142891334,6.15534001855494,12882.834417927
CHL,2013,7.61396398974862,3.97,35.9062889208239,30.2,65.8715584951178,4.58,68.972325661819,2177.50491871487,82.1072382772303,1.78955553984582,115.65655183501,12.7855842175532,26.3486828076349,65.1432879523879,3.30850824710085,13182.7329619856
CHL,2014,9.83500371419039,3.52,43.1190196882111,27.0,67.2508288416277,6.27,76.0638394134275,1946.21181666587,82.8631981458662,4.71867527854673,119.843191442011,13.2263259780646,25.4735403211118,65.6346281218887,1.79264947139259,13285.9540361192
CHL,2015,7.32780348711267,3.52,43.6470681836264,25.1,68.1847796488233,6.7,75.7299683205292,1968.30286182049,84.3614971842408,4.34877353217046,121.69046154262,13.5921177180299,25.4703710407419,59.3491104775309,2.15194249981184,13433.9202987032
CHL,2016,4.55707488153847,3.68,43.4618196485744,24.6,69.1768970395068,6.56,0.0,2070.46958170364,83.1785995260205,3.78619355893118,126.850899539002,14.3426676192841,24.129197616698,56.0578610877723,1.753038749071,13505.097711133
CHL,2017,1.89647029836548,3.68,44.1018340193598,24.1,68.361001924862,6.72,0.0,2065.97571745805,78.7199595324282,2.18271846868521,128.905998200165,14.6487131962187,22.2576646322298,56.0261589675707,1.35769537343957,13473.3458532934
CHL,2018,2.68461345207245,3.61,46.3150633357218,25.5,67.6635625998358,7.7,0.0,2067.9764736837,77.6283662494242,2.43488981353054,134.165138308804,14.856473757383,23.0497926473567,58.177050633437,3.99002947789977,13763.0068844795
CHL,2019,4.87956164130548,3.79,45.3889992667755,25.3,69.2258871522885,7.61,0.0,2154.35451877758,84.353158904014,2.55754475703329,143.51692083204,15.2539557255243,24.5496860909505,57.6117545680829,0.634367533828438,13630.5935435578
CHL,2020,4.50610139661101,3.68,48.783065255438,26.7,66.7182391849769,8.76,0.0,1946.16760616995,93.4804492996846,3.0454908480433,147.274957174506,16.0263618695537,22.5660080465409,58.1828635629748,-6.14347479224092,12679.024004022
CHL,2021,4.81308998117864,3.46,48.0821990956395,24.2,68.8632430428331,9.12,0.0,2032.98120427379,93.7352842774039,4.52456838259137,127.27273582922,14.7373122384899,23.3256236274779,64.8774063237834,11.3149204879049,14051.4713630677
CHL,2022,6.2318507042491,3.19,,,66.2732116154234,10.64,0.0,2124.6984823137,88.544049541403,11.643866711056,132.90369411133,14.7249541091785,25.6432104842936,75.2016177425303,2.15399356192458,14283.1489501524
CHL,2023,5.47730938390937,,,,62.2762043204213,12.02,0.0,2039.34969353537,84.7995001322464,7.58168251407967,130.098317512696,15.299339236854,24.2438038833976,60.7247236874408,0.521367977246825,14280.3475638842
CHN,2000,3.43984725315719,10.91,16.6391375029689,29.6,2.45807505926914,2.26,79.922462606017,898.07500446721,134.204035985099,0.347811226864583,,16.9834545142268,32.6471790154044,39.0109424774998,8.58643201808462,2237.44298500334
CHN,2001,3.47245235578959,10.41,18.9581214478014,28.4,0.0954125824372545,2.63,80.8331458521972,921.506436459842,139.457645645892,0.719125609120118,,16.56557352932,33.4598817910203,38.0826469518334,8.31263887091522,2405.89396743215
CHN,2002,3.56241418263928,10.14,17.6186164128829,27.0,1.55077393655025,2.73,81.9217928499847,976.159336791292,143.510188392199,-0.731970902350249,,16.2233328656845,34.9878641071948,42.1944423387413,9.24339326638321,2610.72960252379
CHN,2003,3.43849537731211,10.51,15.0371010412115,23.9,2.81787719089625,2.74,84.2309775025242,1105.13742396493,151.396834348204,1.12760348729637,,15.4631349581316,38.0846809344133,51.0774801301803,10.1181928640117,2857.0373538115
CHN,2004,3.43299015092913,10.87,16.2232487195383,20.2,5.80570745907935,2.92,86.0923723329147,1249.04415339994,147.615589302677,3.8246374310816,,14.7768955354751,39.3505370582361,58.6403340408439,10.1314073631003,3127.86276523632
CHN,2005,4.49218509012467,10.75,16.1592699120884,17.4,5.60861584629628,2.94,87.3709947582302,1369.79197119649,149.026378631702,1.7764140766757,,14.9800297513263,39.2703289759488,61.3600749408237,11.458238455067,3465.81734409951
CHN,2006,4.44499743873593,10.44,15.5566024437238,16.4,6.95939640874444,2.93,88.2842653796328,1490.18647938836,155.272748838162,1.6494309945586,,15.0329501874396,38.5215726233992,63.5695798621627,12.6746751655235,3883.35412942474
CHN,2007,4.33537500236917,9.83,15.2657979334449,14.9,7.94609861840451,3.07,89.3091739828854,1595.46606847798,147.145178873564,4.81676767378834,,14.8435861590045,37.6709873123357,61.2664640006176,14.1499854947127,4409.75700836878
CHN,2008,3.67520717506325,9.21,17.6408195697663,14.1,8.6324519295838,3.56,89.5211571180054,1629.97754209383,146.512649012789,5.92525137041092,,14.7289171300496,38.8030814219879,56.7111330003209,9.67024588602851,4811.47471804961
CHN,2009,2.52538984334254,8.98,17.8108790138305,13.4,12.0784803208113,3.6,90.1612712655318,1728.61645229501,172.126190075826,-0.728165250932903,,14.9931908239159,43.4097668520056,44.4197644331119,9.40269972778044,5237.76666540352
CHN,2010,3.93541996731512,8.96,18.7929868229344,12.3,13.5822901864238,3.74,90.8066275814595,1899.79996108685,173.1296534949,3.17532475269199,,14.837784222569,43.5201821905755,49.8540722339456,10.5962719761682,5764.86534987407
CHN,2011,3.65069190228423,8.78,16.836073329416,11.3,14.7187375691953,3.73,91.4247318781345,2027.46525356855,171.792982609304,5.55389892257491,,15.511543498627,43.515390928039,49.9458272253443,9.4613358870736,6275.90956436258
CHN,2012,2.78099138181613,8.43,20.0980373624987,11.5,16.5519076203457,4.42,91.1492191796216,2085.21872095825,177.923288760071,2.61952432645539,,15.9047696976095,43.8737076505916,47.48021307841,7.85617427055587,6723.19443752823
CHN,2013,2.98598708261986,8.08,20.1334892653115,11.5,17.3260320088109,4.94,91.0001219143645,2137.32572690907,183.302565918285,2.62105001748119,,15.9462837052091,44.0755431365052,45.9160413795144,7.77872409446717,7198.06876478162
CHN,2014,2.51155883670463,7.71,22.0557011175979,11.9,17.5411749363193,5.57,89.5548400213043,2177.55011435267,187.314251294572,1.92164162788522,,15.8783188765672,43.3803473680085,44.0684564812401,7.46190028229434,7686.57792954381
CHN,2015,2.14957284731563,7.24,23.8649488788885,12.2,16.7064227414127,6.25,71.0695588904552,2175.1544486832,198.185813599802,1.43702380935656,,16.2578121496943,41.6166710438192,38.6971848362233,6.97878002657477,8175.33285077393
CHN,2016,1.52539470315394,6.74,25.0520357144816,12.6,19.1930740055994,7.09,0.0,2149.2047500244,203.636484929709,2.00000182191942,,16.4004661104345,41.0805800894123,36.1771706929069,6.77555562837017,8679.37704460133
CHN,2017,1.32468971748482,6.54,25.0386725537724,13.1,20.4189899878205,7.54,0.0,2215.91139022057,197.758726760426,1.59313600071433,,16.501760892272,41.4184897995936,36.9508526159275,6.8912663621211,9221.51403820573
CHN,2018,1.66361992284408,6.42,25.8127409492271,13.5,21.668746469651,8.05,0.0,2310.87757050979,191.550070069751,2.07479039965575,,16.8365384091475,42.3803760237203,36.8943843914148,6.75671800166833,9798.6528523316
