Country_Code,Year,Current_Account_Balance_Pct_GDP,FDI_Net_Inflows_Pct_GDP,Energy_Intensity_Primary_MJ_Per_GDP,Renewable_Electricity_Output_Pct,Renewable_Electricity_NoHydro_Pct,Renewable_Energy_Consumption_Pct,Energy_Imports_Net_Pct,Alternative_Nuclear_Energy_Pct,Fossil_Fuel_Consumption_Pct,Energy_Use_Per_GDP_PPP,Electric_Power_Consumption_Per_Capita,Energy_Use_Per_Capita_KgOE,Domestic_Credit_Private_Pct_GDP,Broad_Money_Pct_GDP,Broad_Money_Growth_Pct,CPI_Index,Inflation_CPI_Pct,Real_Interest_Rate_Pct,Central_Gov_Debt_Pct_GDP,Tax_Revenue_Pct_GDP,Gov_Expenditure_Pct_GDP,Exports_Pct_GDP,Gross_Fixed_Capital_Formation_Pct_GDP,Imports_Pct_GDP,Trade_Pct_GDP,Agriculture_Value_Added_Pct_GDP,Manufacturing_Value_Added_Pct_GDP,Industry_Value_Added_Pct_GDP,GDP_Deflator_Growth_Pct,GDP_Growth_Pct,GDP_Total_PPP,GDP_Per_Capita_PPP,Official_Exchange_Rate_LCU_Per_USD,Real_Effective_Exchange_Rate_Index,Gini_Index,Unemployment_Rate_Pct,Population_Total,Urban_Population_Pct,Fuel_Imports_Pct_Merchandise,Green_Transition_Speed,Modern_Renewables_Growth,Fossil_Reduction_Rate,Energy_Vulnerability_Index,Fuel_Import_Exposure,Is_Energy_Importer,Log_GDP_Per_Capita,Inflation_Volatility_3Y,GDP_Growth_Volatility_3Y,REER_Change,CA_Deficit_Dummy,Renewable_Energy_Consumption_Pct_Lag1,Renewable_Energy_Consumption_Pct_Lag2,Energy_Imports_Net_Pct_Lag1,Energy_Imports_Net_Pct_Lag2,Broad_Money_Growth_Pct_Lag1,Broad_Money_Growth_Pct_Lag2,Green_Transition_Speed_Lag1,Green_Transition_Speed_Lag2,Period,Post_2020,Country_Group,Is_Turkey,Is_Green_Leader,Is_Turkey_Peer,Green_X_Importer,Green_X_Development,Green_X_Post2020
AUS,2000,-3.71484792517268,3.57229745403377,6.0,8.53855887053809,0.58513775782023,8.4,-117.602689924911,1.38,89.3230426234841,125.972180864334,10260.4462435418,5681.22885913159,87.3810328646984,67.4017388147499,3.73990957467648,74.375650364204,4.45743514797224,5.03411252620181,29.4708236736698,22.9835970252002,18.5054297476964,19.356082688226,25.8919654195344,21.5070430809694,40.8631257691954,3.10630676229169,11.4248399094364,24.5324572225662,2.55398372580686,3.9160574881715,858181372548.649,45099.0752097084,1.72482666666667,70.4448307019771,33.5,6.288,19028802.0,85.1071608578257,8.27644735868205,,,,-7.05616139549466,3.3820150933994966,0,10.716639193110408,,,,1,,,,,,,,,Pre_Crisis,0,Energy_Dependent,0,0,0,0.0,90.01976922212744,0.0
AUS,2001,-2.09983536268172,2.81762721403267,5.71,8.24987201460146,0.711865915818995,8.4,-126.513619589279,1.45,98.047039481528,120.770678762067,10712.6953616557,5486.39455905443,88.1892830335626,70.0303181877183,10.9305763560607,77.6534859521332,4.40713536201469,2.10299461437177,27.6400889435694,24.8100919346919,18.5070065635388,22.1097572675813,23.1582021660242,22.0239741296115,44.1337313971929,3.50187086251559,10.8051481170037,23.5866945838107,4.6410705877846,2.03145880248898,875614973582.609,45428.2000837579,1.9334425,67.5701719952678,33.5,6.747,19274701.0,85.1481094164726,8.72034684565737,0.0,0.12672815799876502,8.723996858043904,-7.223927678547831,3.8486144537660074,0,10.723910350932966,0.035567319742815816,1.3326125104613649,-2.8746587067092975,0,8.4,,-117.602689924911,,3.73990957467648,,,,Pre_Crisis,0,Energy_Dependent,0,0,0,0.0,90.08084694783692,0.0
AUS,2002,-4.03651427027563,3.69701188608667,5.54,7.93263167146404,0.87763397859858,8.7,-130.62417241528,1.39,98.2353774183339,117.378947577522,10860.6165309325,5480.23464289818,91.0685401335001,70.1178506644516,7.03591711741804,79.9687825182102,2.98157453936348,3.42491629064352,25.8412136969849,23.5096379102133,18.3184304823244,20.6927681028396,24.2554623623273,20.6885447118526,41.3813128146921,3.94425123897134,10.4098668971934,23.5551713442922,2.84030561949049,3.94980535772942,910200060722.256,46688.3947760633,1.8405625,70.8607824612756,33.5,6.375,19495210.0,85.2842102783464,7.36634333719928,0.29999999999999893,0.1657680627795849,0.18833793680589395,-7.236579151806511,3.048289579370663,0,10.751272325277911,0.8379457285119354,1.097945401707119,3.2906104660078057,1,8.4,8.4,-126.513619589279,-117.602689924911,10.9305763560607,3.73990957467648,0.0,,Pre_Crisis,0,Energy_Dependent,0,0,0,0.0,93.53606922991783,0.0
AUS,2003,-6.25542304141098,1.9178050221833,5.57,8.53031222543274,1.06208277098939,7.2,-125.288697474724,1.38,93.9279842959948,118.020844128643,10524.4038293295,5615.57675632995,98.9700701383552,74.4714422233667,12.7634349487304,82.1540062434964,2.73259596616786,3.51968278100984,25.0320718409237,24.2596128506148,18.380148276325,19.0255629975486,26.007030943111,21.1092381818995,40.1348011794482,2.88733584935682,10.7213180780763,23.9917259622795,2.98766102822479,3.0912800997751,938336894067.504,47581.2285345879,1.54191416666667,79.3721254194297,33.5,5.933,19720737.0,85.4097077818668,7.90150749384113,-1.4999999999999991,0.18444879239081013,-4.307393122339093,-6.978580449342128,3.171254322832338,0,10.770214620393306,0.9035389843306508,0.9609318660142375,8.511342958154088,1,8.7,8.4,-130.62417241528,-126.513619589279,7.03591711741804,10.9305763560607,0.29999999999999893,0.0,Pre_Crisis,0,Energy_Dependent,0,0,0,0.0,77.54554526683181,0.0
AUS,2004,-6.70631316237641,6.96956991636737,5.45,8.27551940604288,1.1264085031125,6.7,-125.872031210017,1.34,94.078746859524,115.205531178061,10659.607854863,5652.13037917952,102.447693760099,77.1240044421361,11.418295397068,84.0790842872008,2.34325522482583,3.69949132705322,22.8245660455405,24.2195290194588,18.273055942949,17.1350628732794,26.5880659201753,19.8154530885495,36.9505159618289,3.05821916621123,10.760614740413,23.8819093880673,3.23097888916325,4.21894147547516,977924778471.004,49061.2761503925,1.3597525,85.421853582474,33.1,5.399,19932722.0,85.518767609412,9.2842993708981,-0.5,0.06432573212310988,0.1507625635291987,-6.8600257009459265,3.4305965209876828,0,10.800845711974585,0.3217214349120209,0.5889425618097983,6.049728163044307,1,7.2,8.7,-125.288697474724,-130.62417241528,12.7634349487304,7.03591711741804,-1.4999999999999991,0.29999999999999893,Pre_Crisis,0,Energy_Dependent,0,0,0,0.0,72.36566627022972,0.0
AUS,2005,-6.2201820658335,-3.60113772652235,5.33,8.92460091843429,2.09669801005904,6.7,-131.07466643319,1.29,94.2107666945866,112.496512433704,10556.3090045202,5624.49561264785,108.259010705054,78.131886450499,8.50085420965675,86.3423517169615,2.69183168316832,3.30680627260577,22.3700818832059,24.7148112586711,18.3520869968606,18.1951172148922,26.9676243082002,20.9027650415889,39.0978822564811,2.88921493532413,10.1686211472279,24.5233189129708,3.82504038533557,3.15548121323168,1008783011135.19,49997.0664953941,1.30947333333333,87.9649961872927,33.675,5.036,20176844.0,85.6190871221958,11.1497989572081,0.0,0.9702895069465403,0.13201983506259296,-6.986279720889027,4.35933526812358,0,10.819739613570459,0.21399123305555304,0.6333363627891297,2.543142604818698,1,6.7,7.2,-125.872031210017,-125.288697474724,11.418295397068,12.7634349487304,-0.5,-1.4999999999999991,Pre_Crisis,0,Energy_Dependent,0,0,0,0.0,72.49225541092207,0.0
AUS,2006,-6.17432428646518,4.07506463386939,5.4,9.33943220375381,2.45501009320105,6.8,-123.806910241922,1.34,94.3348375489683,113.921728333189,10597.6901042229,5775.11675226564,113.405916759874,83.2230363450933,15.0631947019509,89.4120707596254,3.55528773727026,2.37921843259392,21.4023842789788,24.4695693337421,18.2757770078967,19.8193564623907,27.7412866557676,21.6685358865245,41.4878923489153,2.74011319183189,9.67044139221759,25.4872372064967,5.11166391727404,2.7709261737475,1036735643627.06,50693.7248649798,1.3279734405,87.239520020069,34.25,4.785,20450966.0,85.7492544263523,13.2449185284041,0.09999999999999964,0.3583120831420099,0.12407085438169929,-6.685573153063789,5.495037540765829,0,10.833577138110483,0.6239771251013185,0.7500642885558869,-0.7254761672237038,1,6.7,6.7,-131.07466643319,-125.872031210017,8.50085420965675,11.418295397068,0.0,-0.5,Pre_Crisis,0,Energy_Dependent,0,0,0,0.0,73.66832453915129,0.0
AUS,2007,-7.5509404049246,5.18803286061474,5.31,8.71494548789465,2.74472871436973,7.0,-127.764290888944,1.32,94.5279081721256,113.306174515898,10899.9001422246,5853.76413229662,120.28724964726,90.3032314777128,18.2329858002763,91.4932362122789,2.32761128891476,3.05876012508835,20.0582738191257,23.9945520669883,18.1383906967195,20.1458953527592,27.3471755803552,21.783849774897,41.9297451276561,2.21281034154067,9.10310744819698,25.5716480180669,4.98460606552011,3.78947119882653,1076022442250.27,51663.2403953881,1.1950725,92.3332185535835,35.4,4.381,20827622.0,85.8968519574969,12.9480807550356,0.20000000000000018,0.28971862116867975,0.19307062315731116,-6.784283846202926,5.429097259509516,0,10.852521146041353,0.6305291844689243,0.5143377373445839,5.093698533514512,1,6.8,6.7,-123.806910241922,-131.07466643319,15.0631947019509,8.50085420965675,0.09999999999999964,0.0,Pre_Crisis,0,Energy_Dependent,0,0,0,0.0,75.96764802228947,0.0
AUS,2008,-4.87128797048567,4.26757732505597,5.38,8.17116943027123,3.21394945337779,6.8,-123.534610231999,1.16,94.5650942930512,113.41355746507,10718.0040057039,5951.19291532561,121.444819283971,97.5099400060563,17.004743830431,95.4734651404787,4.35029854990048,4.15102038072407,18.1404251935735,24.1542735049965,18.053978978852,20.1044121403643,28.1494081563949,22.6478086476665,42.7522207880308,2.35417910776003,9.00690047181701,25.5090768525458,4.56770652387168,3.62398503565633,1115017334537.73,52473.3819160773,1.19217833333333,90.3741575443623,35.4,4.242,21249199.0,86.0253816967666,15.6164968969422,-0.20000000000000018,0.46922073900806005,0.03718612092559681,-6.646162030481546,6.676399232736708,0,10.868080365983491,1.0190269386200128,0.5465847083168996,-1.9590610092212017,1,7.0,6.8,-127.764290888944,-123.806910241922,18.2329858002763,15.0631947019509,0.20000000000000018,0.09999999999999964,Financial_Crisis,0,Energy_Dependent,0,0,0,0.0,73.90294648868775,0.0
AUS,2009,-5.21460357172588,3.10519028312049,5.28,7.52290842272387,2.74014555008422,7.1,-128.476617177707,1.23,95.8145618949755,111.508605437364,10852.238877323,5843.93312947132,122.113074120131,94.0151526734737,3.20752158177851,97.1644120707596,1.77111716621254,0.980313225386648,23.7918159800555,21.9501151705037,18.3714140093164,22.9369071089635,27.5129887832226,22.6567049778154,45.5936120867789,2.31423570641201,8.33320821957859,26.9775545923991,4.99158692120147,1.95484826298522,1136814231533.92,52407.9115378584,1.28218881008452,87.5933776910954,35.05,5.565,21691653.0,86.1278139101818,12.6515774539016,0.2999999999999998,-0.4738039032935699,1.2494676019242945,-6.7835653869829295,5.768311147190274,0,10.866831923365675,1.3572721462746802,1.0148271242596534,-2.780779853266907,1,6.8,7.0,-123.534610231999,-127.764290888944,17.004743830431,18.2329858002763,-0.20000000000000018,0.20000000000000018,Financial_Crisis,0,Energy_Dependent,0,0,0,0.0,77.15450665589628,0.0
AUS,2010,-3.99211276270473,3.08482804330762,5.17,8.61549665361888,3.25297533058129,8.2,-146.708346775748,1.48,94.9191122643155,109.272346165498,10797.8712539857,5762.9435664152,124.791339290254,100.134071257084,10.1307768042715,100.0,2.91834002677376,6.04356005483096,28.5706752868622,20.411751894265,18.7746025195731,19.7322237124156,26.9461352407809,20.658283373645,40.3905070860606,2.21824837320556,7.8761687510269,25.108230070574,1.16518778810975,2.21004795300735,1161938371187.43,52739.2681556133,1.09015948638677,100.0,34.7,5.214,22031750.0,86.2198600512143,13.5614136935018,1.0999999999999996,0.5128297804970701,-0.8954496306599964,-7.584821528306171,5.477523758843837,0,10.87313454437697,1.292207550003221,0.8991071980359389,12.406622308904602,1,7.1,6.8,-128.476617177707,-123.534610231999,3.20752158177851,17.004743830431,0.2999999999999998,-0.20000000000000018,Recovery_Green,0,Energy_Dependent,0,0,0,0.0,89.15970326389115,0.0
AUS,2011,-3.25393708127954,4.67434620832808,5.06,10.3928534854226,3.77295321522258,8.3,-141.942926034157,1.85,95.193382300112,107.00285238215,10786.2910084609,5698.65597309349,121.790806241678,99.4210573700299,7.96777768795711,103.303850156087,3.3038501560874,1.44878757207191,30.0025299553744,20.2598123616431,18.6079623317755,21.3710952598475,25.9432868336906,20.3508907551214,41.7219860149689,2.30485962261499,7.25000878456727,26.461435749675,6.19890348463792,2.39473494330615,1189763715381.94,53257.0473237603,0.969463201496735,106.963721224508,34.625,5.083,22340024.0,86.3268946146423,16.9192225806869,0.10000000000000142,0.5199778846412899,0.2742700357965049,-7.182312057328343,7.059035678955649,0,10.88290419560457,0.7972879832959158,0.22088324883550936,6.9637212245080065,1,8.2,7.1,-146.708346775748,-128.476617177707,10.1307768042715,3.20752158177851,1.0999999999999996,0.2999999999999998,Recovery_Green,0,Energy_Dependent,0,0,0,0.0,90.32810482351795,0.0
AUS,2012,-4.42917293903347,3.70774989384992,4.82,10.5266932270916,4.91593625498008,8.3,-149.195380388504,1.83,95.0858882901384,101.715575488811,10486.5668300015,5533.72233837943,120.774756172135,100.855823350662,7.34791675210082,105.124869927159,1.76278015613196,5.08629843609618,39.3096720165071,21.028478984604,18.8350599059489,21.4212330245448,27.3175908517662,21.598616528211,43.0198495527558,2.27317856495351,6.9087255284149,26.3333149596521,1.79728622285839,3.95247138119184,1236788785736.22,54403.8836902433,0.965801030658708,109.02325697995,34.55,5.225,22733465.0,86.4451259136625,16.8651239583968,0.0,1.1429830397575,-0.10749400997360681,-7.191217334725893,7.255350953788078,0,10.904209202532323,0.8019594149335912,0.957139096247128,2.059535755441999,1,8.3,8.2,-141.942926034157,-146.708346775748,7.96777768795711,10.1307768042715,0.10000000000000142,1.0999999999999996,Recovery_Green,0,Energy_Dependent,0,0,0,0.0,90.5049363810183,0.0
AUS,2013,-3.24439256531684,3.43950309398958,4.79,13.1701197247173,5.84715157782507,9.2,-164.691774053304,2.23,92.6074388252159,100.799361206231,10298.9307954829,5533.38146350965,124.183275636084,105.014649157053,6.74713199161139,107.700312174818,2.4498886414254,6.31873407967246,37.4031396926122,21.8526958939392,18.7749964695624,19.8931411047873,27.7286395572248,21.2073707762687,41.100511881056,2.29076813252161,6.47475769538219,25.1836151421438,-0.13127264372919,2.65445302592404,1269618763083.48,54895.0052588984,1.03584309652054,103.475494468156,34.4,5.663,23128129.0,86.5740515760243,17.4216300792042,0.8999999999999986,0.9312153228449898,-2.4784494649225053,-7.888735977153261,7.160379140576948,0,10.913195860895705,0.7720389761154892,0.8345505719615033,-5.547762511794005,1,8.3,8.3,-149.195380388504,-141.942926034157,7.34791675210082,7.96777768795711,0.0,0.10000000000000142,Recovery_Green,0,Energy_Dependent,0,0,0,0.0,100.40140192024047,0.0
AUS,2014,-3.07921525285017,4.28599049307814,4.64,14.6168601716305,7.17778899545684,9.3,-185.555789490717,2.46,92.1303249972753,97.4505130307079,10130.0980086375,5407.4382264583,127.88384873162,108.019927516658,7.03289769991059,110.379812695109,2.48792270531404,4.46963335705945,41.5409287207942,21.8026703321947,18.6961228698943,20.9959179912807,26.7582301625395,21.3033915472475,42.2993095385282,2.22695769265967,6.23700054223419,25.5698594984676,1.41703057182264,2.60118978187332,1302643956617.56,55489.068844146,1.10936329281692,98.3406468530829,34.4,6.078,23475686.0,86.7221289343356,15.8290708398736,0.10000000000000142,1.3306374176317703,-0.47711382794059887,-8.609788632369268,6.6955876716310385,0,10.923959343977783,0.4081250578789972,0.7652505672910613,-5.134847615073099,1,9.2,8.3,-164.691774053304,-149.195380388504,6.74713199161139,7.34791675210082,0.8999999999999986,0.0,Recovery_Green,0,Energy_Dependent,0,0,0,0.0,101.59282189899339,0.0
AUS,2015,-4.2950643949091,3.456117831131,4.53,13.3253353778438,7.98431659191756,9.4,-197.386842232292,2.3,92.4085902645688,95.1801572054715,10157.1653840203,5318.66679266228,135.800292705604,112.766094787245,5.984082434644,112.044745057232,1.50836672165921,6.24156802765539,46.293292747612,21.7852484720567,19.1109568570267,19.9846454503255,26.1113805788248,21.5101052436646,41.4947506939901,2.37664391487055,6.16187153809786,23.6861098353126,-0.627407934606055,2.16434780647852,1330837702518.83,55879.9958817103,1.33109026245502,89.8199020953527,34.05,6.055,23815995.0,86.8778642539361,10.843191876506,0.09999999999999964,0.8065275964607199,0.27826526729350576,-8.941623953122829,4.499355436427151,0,10.930979635003615,0.5548933892394814,0.2689085999496761,-8.5207447577302,1,9.3,9.2,-185.555789490717,-164.691774053304,7.03289769991059,6.74713199161139,0.10000000000000142,0.8999999999999986,Recovery_Green,0,Energy_Dependent,0,0,0,0.0,102.75120856903398,0.0
