Country_Code,Year,Current_Account_Balance_Pct_GDP,FDI_Net_Inflows_Pct_GDP,Energy_Intensity_Primary_MJ_Per_GDP,Renewable_Electricity_Output_Pct,Renewable_Electricity_NoHydro_Pct,Renewable_Energy_Consumption_Pct,Energy_Imports_Net_Pct,Alternative_Nuclear_Energy_Pct,Fossil_Fuel_Consumption_Pct,Energy_Use_Per_GDP_PPP,Electric_Power_Consumption_Per_Capita,Energy_Use_Per_Capita_KgOE,Domestic_Credit_Private_Pct_GDP,Broad_Money_Pct_GDP,Broad_Money_Growth_Pct,CPI_Index,Inflation_CPI_Pct,Real_Interest_Rate_Pct,Central_Gov_Debt_Pct_GDP,Tax_Revenue_Pct_GDP,Gov_Expenditure_Pct_GDP,Exports_Pct_GDP,Gross_Fixed_Capital_Formation_Pct_GDP,Imports_Pct_GDP,Trade_Pct_GDP,Agriculture_Value_Added_Pct_GDP,Manufacturing_Value_Added_Pct_GDP,Industry_Value_Added_Pct_GDP,GDP_Deflator_Growth_Pct,GDP_Growth_Pct,GDP_Total_PPP,GDP_Per_Capita_PPP,Official_Exchange_Rate_LCU_Per_USD,Real_Effective_Exchange_Rate_Index,Gini_Index,Unemployment_Rate_Pct,Population_Total,Urban_Population_Pct,Fuel_Imports_Pct_Merchandise,Green_Transition_Speed,Modern_Renewables_Growth,Fossil_Reduction_Rate,Energy_Vulnerability_Index,Fuel_Import_Exposure,Is_Energy_Importer,Log_GDP_Per_Capita,Inflation_Volatility_3Y,GDP_Growth_Volatility_3Y,REER_Change,CA_Deficit_Dummy,Renewable_Energy_Consumption_Pct_Lag1,Renewable_Energy_Consumption_Pct_Lag2,Energy_Imports_Net_Pct_Lag1,Energy_Imports_Net_Pct_Lag2,Broad_Money_Growth_Pct_Lag1,Broad_Money_Growth_Pct_Lag2,Green_Transition_Speed_Lag1,Green_Transition_Speed_Lag2,Period,Post_2020,Country_Group,Is_Turkey,Is_Green_Leader,Is_Turkey_Peer,Green_X_Importer,Green_X_Development,Green_X_Post2020,Comparison_Type
DEU,2000,-1.5131310276989,12.6085323042305,3.97,6.88673698232395,2.38369037521919,3.7,61.1039580456091,13.96,83.6175092899349,82.0893648251215,6635.42140596667,4094.27901518469,111.240170458005,,,85.6988078472918,1.44026838719741,,,11.6587154757097,18.860569292751,29.6806532498145,22.8829484518656,29.5149460477259,59.1955992975405,0.996168402468,20.2840359494004,27.2536461219162,-0.34311256033898,2.8765231247659,4100371013080.13,49875.8764172059,1.08270508132602,99.7025360973941,28.9,7.917,82211508.0,80.0942160905637,8.63348975806015,,,,2.425827134410681,5.110646002575486,1,10.817312775884577,,,,0,,,,,,,,,Pre_Crisis,0,Green_Leaders,0,1,0,3.7,40.024057270772936,0.0,Advanced
DEU,2001,-0.17042466008937,2.89610853662772,4.02,7.23304331811066,2.58558063867014,3.9,62.5050248519619,13.74,83.6009676624179,83.1905626632788,6762.65339646636,4210.00080103251,111.240170458005,,,87.3989499142195,1.98385731334471,,,10.9562611305698,18.7505067113635,30.5604113813066,21.5433631059471,28.9988749869052,59.5592863682118,1.08333750848315,20.0863572804744,26.5785482320897,1.43338801234263,1.63614170690956,4167458893363.17,50606.7114616457,1.11653308564462,99.7273090336853,29.9,7.773,82349925.0,80.1070808273695,8.77744773515099,0.19999999999999973,0.20189026345095007,-0.01654162751700028,2.512701999048868,5.227785232398698,1,10.831859244091572,0.3843754158566691,0.8770821118240025,0.0247729362911997,0,3.7,,61.1039580456091,,,,,,Pre_Crisis,0,Green_Leaders,0,1,0,3.9,42.24425105195713,0.0,Advanced
DEU,2002,1.98424702046954,2.43861371432105,3.94,8.38887051853266,3.63954633931828,4.4,61.7994878938763,13.72,83.2737787331121,81.5098662031492,6900.78052702986,4108.61729515583,110.165745012493,,,88.6407195744564,1.42080615551526,,,10.8344127806563,19.0132502158895,31.1904504893495,19.8867030080599,27.1421182354634,58.3325687248129,0.901338514680484,19.4763331174439,25.7983862262522,1.49925333012688,-0.228255715793637,4157946430235.71,50406.3800683443,1.05755899623965,100.785241945822,29.8,8.482,82488495.0,80.1213973750556,8.41655179666245,0.5000000000000004,1.0539657006481398,-0.32718892930580523,2.434899823018726,4.909590861047599,1,10.82789287326711,0.31960765151069953,1.5628059945885717,1.0579329121366925,0,3.9,3.7,62.5050248519619,61.1039580456091,,,0.19999999999999973,,Pre_Crisis,0,Green_Leaders,0,1,0,4.4,47.64272864237529,0.0,Advanced
DEU,2003,1.53250948753762,2.5802310174772,3.96,8.41124256470187,4.65305224733117,5.4,62.269879079911,13.76,82.9391601509415,81.7471396987229,7015.50591599776,4096.47794323132,108.505942047742,,,89.5574615623787,1.03422218628562,,,11.0075820796944,19.0734600434664,31.2678451095809,19.2638822568625,27.6466991846698,58.9145442942507,0.829342960804352,19.5529741477412,25.6207353590889,1.3216516810685,-0.529801394291297,4135917572074.44,50111.5752591319,0.88404792718493,106.153573469511,29.8,9.779,82534176.0,80.1373116303862,8.636274883221,1.0,1.0135059080128905,-0.3346185821705916,2.4658872115644757,5.0880219914484845,1,10.822027258753215,0.4775424319965296,1.1731877559057147,5.368331523689008,0,4.4,3.9,61.7994878938763,62.5050248519619,,,0.5000000000000004,0.19999999999999973,Pre_Crisis,0,Green_Leaders,0,1,0,5.4,58.43894719726736,0.0,Advanced
DEU,2004,4.53374240243277,-0.715503012520617,3.94,10.3016006303503,6.02052521644024,6.3,62.8650670376201,14.04,82.2218793344823,81.4834275435335,7116.23381864374,4131.61083697,105.024726999965,,,91.0492533059359,1.66573696655992,,,10.480323064578,18.5669242577539,33.9352126434777,18.8314639081743,28.9712783030388,62.9064909465164,0.948871367267906,19.7896242542651,25.8386247078115,1.15534066827507,1.16208684507278,4183980526102.57,50704.9219887398,0.803921647747618,107.651811514837,30.2,10.727,82516260.0,80.1549694901257,9.18853712261551,0.8999999999999995,1.3674729691090697,-0.7172808164592084,2.4768836412822317,5.780186273155425,1,10.833797987269792,0.31839419623302256,0.9024474174225396,1.4982380453259907,0,5.4,4.4,62.269879079911,61.7994878938763,,,1.0,0.5000000000000004,Pre_Crisis,0,Green_Leaders,0,1,0,6.3,68.25292731979968,0.0,Advanced
DEU,2005,4.64324145764122,2.06799391408494,3.89,11.2629470690756,7.02343391417943,7.3,62.530571039464,13.86,81.3900776296437,80.2978306398939,7144.70873822785,4109.8805864045,103.75352043032,,,92.457704355053,1.54691114751328,,,10.7118256360423,18.4739713893822,35.9531497908166,18.7644203275559,30.9999527026155,66.9531024934321,0.72605784900095,19.7693607543503,25.6870805044481,0.53452773146762,0.885485292551564,4221029058304.43,51182.9591615718,0.803800192161442,105.220659708363,31.7,11.193,82469422.0,80.1745168510383,11.4833464354753,1.0,1.0029086977391897,-0.8318017048385968,2.4324392134351496,7.688456708619659,1,10.843181464314094,0.33560404843150576,0.9075636469242125,-2.4311518064739914,0,6.3,5.4,62.8650670376201,62.269879079911,,,0.8999999999999995,1.0,Pre_Crisis,0,Green_Leaders,0,1,0,7.3,79.15522468949288,0.0,Advanced
DEU,2006,5.83661726884204,2.87049561649648,3.86,12.3838878699732,8.19853963512749,8.6,62.8343075975222,13.91,80.6716583069331,79.5899347695591,7219.9881492831,4235.93876578004,100.341277234171,,,93.9161566186468,1.57742642840563,,,10.9320825330355,18.0172946772292,38.9694499171537,19.4624059220668,33.7897435474697,72.7591934646234,0.716599757643703,20.3388454277918,26.2600466577088,0.436413948944335,3.86668241523209,4384242846643.73,53222.0409282226,0.796432730949102,104.257388313818,31.0,10.277,82376451.0,80.1960996098884,12.0720499013616,1.2999999999999998,1.1751057209480607,-0.7184193227106022,2.425404273264357,8.783526142877564,1,10.882246681723496,0.061711031954241005,1.6471633141687945,-0.9632713945450035,0,7.3,6.3,62.530571039464,62.8650670376201,,,1.0,0.8999999999999995,Pre_Crisis,0,Green_Leaders,0,1,0,8.6,93.58732146282206,0.0,Advanced
DEU,2007,6.70574096490579,1.4594247021417,3.56,15.0125048335391,10.6336302061894,10.5,60.5578292354181,12.86,80.5058880958319,73.3817631362381,7238.49837452416,4023.73935857078,95.4983439670839,,,96.0746729759051,2.29834400700951,,,11.4680869476284,17.5553649959484,40.6368056265783,19.7151702055684,34.2470360551014,74.8838416816798,0.822076767549622,20.5298911974573,26.4597084438011,1.84053470285066,2.8891174138025,4510908770189.5,54832.9610328446,0.729672399984083,105.768410881053,31.2,8.732,82266372.0,80.2198636634402,10.5452068444245,1.9000000000000004,2.4350905710619095,-0.16577021110119006,2.1558587207808846,7.896655998384505,1,10.912065007861433,0.4253047299366071,1.519742921988629,1.5110225672350026,0,8.6,7.3,62.8343075975222,62.530571039464,,,1.2999999999999998,1.0,Pre_Crisis,0,Green_Leaders,0,1,0,10.5,114.57668258254505,0.0,Advanced
DEU,2008,5.57767610595061,0.81284475683707,3.57,15.6434365062903,11.5155305269166,10.2,62.8465530476543,13.38,79.9104868875012,73.6467626100832,7197.68970678478,4081.87998694017,95.4017333003769,,,98.5998802890494,2.62837981637219,,,11.6265911759254,17.9538713464747,40.9488738182043,19.9630399184329,35.1642927763703,76.1131665945746,0.837028054130878,19.7585042946302,26.0432629920287,0.954758329559226,0.887902330743628,4550961234297.73,55425.1109251245,0.679922680042729,105.881935774124,30.8,7.508,82110097.0,80.2459549084581,13.9372448697643,-0.3000000000000007,0.8819003207271994,-0.5954012083307134,2.243621943801258,10.608078406417503,1,10.922806078038704,0.5374552406604283,1.5184216549006548,0.113524893071002,0,10.5,8.6,60.5578292354181,62.8343075975222,,,1.9000000000000004,1.2999999999999998,Financial_Crisis,0,Green_Leaders,0,1,0,10.2,111.41262199599477,0.0,Advanced
DEU,2009,5.87627948005071,1.63004671127687,3.53,17.0317317412975,12.893880486664,10.7,63.2780731769109,13.19,79.3162024847903,72.8138623107387,6827.56103561283,3821.62500577239,96.8593447395117,,,98.9082405759318,0.312739007368447,,,11.8345449223527,19.6050072775535,35.4545162932994,18.8381977329318,30.6846112824132,66.1391275757126,0.670417045914746,17.3389014302498,23.8380974911486,1.97300267360873,-5.54455451920674,4298630707514.13,52484.8550055388,0.716957702016136,106.463148925731,30.5,7.88,81902307.0,80.2745192417062,11.4409889108989,0.5,1.3783499597474016,-0.5942844027108976,2.2337159831449545,7.566970251702556,1,10.868298983811417,1.2525802174168843,4.406589482596179,0.5812131516070025,0,10.2,10.5,62.8465530476543,60.5578292354181,,,-0.3000000000000007,1.9000000000000004,Financial_Crisis,0,Green_Leaders,0,1,0,10.7,116.29079912678216,0.0,Advanced
DEU,2010,5.77277636027696,2.48154528887853,3.57,17.6238311852413,13.3034811726055,11.6,62.0536486295109,13.14,78.9137435234329,73.619399920954,7265.99787984215,4029.83085754355,86.7703402338582,,,100.0,1.1038103778926,,,11.3044209753524,19.1827581196516,39.4953465429823,19.1861612229759,34.389888577044,73.8852351200263,0.775984032180357,19.4277050847717,26.0371435344861,0.699760025176531,4.13463778522758,4476363516994.4,54738.7083006711,0.754308990105961,100.0,30.2,7.043,81776930.0,80.305702559949,11.5548549713167,0.9000000000000004,0.40960068594149845,-0.40245896135739656,2.215315256073539,8.537331763335391,1,10.910344653765549,1.1770229566107622,4.926197923755823,-6.463148925731005,0,10.7,10.2,63.2780731769109,62.8465530476543,,,0.5,-0.3000000000000007,Recovery_Green,0,Green_Leaders,0,1,0,11.6,126.55999798368036,0.0,Advanced
DEU,2011,6.26091712383114,2.55089499875415,3.26,21.1830252657297,17.3482319208381,12.5,63.9626026669831,11.6,79.9147448510039,67.2654317474856,7281.95731913142,3891.87175356307,83.2493237856355,,,102.075172837359,2.07517283735874,,,11.7508036302609,18.6995569567259,41.6436286591115,20.0081182128282,36.7893742423305,78.433002901442,0.924638957956395,20.1229017332202,26.2795286339924,1.22973443987648,3.75796884489337,4644583863347.23,57858.4222602355,0.718413898653317,98.8974195592727,30.6,5.967,80274983.0,80.3405762928198,13.408194677438,0.9000000000000004,4.0447507482326,1.0010013275710037,2.085180846943649,10.516449720385937,1,10.965771593347808,0.8827525083526451,5.482784938582179,-1.1025804407272943,0,11.6,10.7,62.0536486295109,63.2780731769109,,,0.9000000000000004,0.5,Recovery_Green,0,Green_Leaders,0,1,0,12.5,137.0721449168476,0.0,Advanced
DEU,2012,7.19554460437767,1.8196411156431,3.27,23.7360619053531,19.3035647781205,13.6,63.4091868018455,11.17,79.8734282244706,67.4526381089873,7251.52666451421,3913.43920397127,82.1912420336658,,,104.1253413002,2.00848884782956,,,11.9144565745477,18.9052184847532,42.6855834357406,19.9663127661399,36.6460661312909,79.3316495670315,0.911412934754651,20.0472978765968,26.5450401531822,1.43633622765856,0.463512036709204,4666112068608.89,58017.5855783147,0.778338120416812,95.2370076264143,31.1,5.372,80425823.0,80.393447520218,14.2384821413715,1.0999999999999996,1.9553328572824,-0.041316626533301815,2.0734804084203478,11.295622756057202,1,10.96851867920373,0.5425917612237144,2.01959110601784,-3.660411932858409,0,12.5,11.6,63.9626026669831,62.0536486295109,,,0.9000000000000004,0.9000000000000004,Recovery_Green,0,Green_Leaders,0,1,0,13.6,149.1718540371707,0.0,Advanced
DEU,2013,6.72910853583545,1.76515036525359,3.32,24.7569676577929,20.2506337081044,13.6,64.6341861183046,10.97,80.1391869348281,68.6218273263774,7217.18189106524,3986.18505186393,80.6773115458681,,,105.692139574571,1.50472330251876,,,12.0952178281376,19.2533699868829,41.6802838324356,19.5771468839831,35.9057450252575,77.5860288576931,0.927130138706706,19.7600541430605,25.8779408891742,1.99569888138804,0.396995583779145,4684636327455.46,58089.1708538296,0.752945122701996,97.6056756888695,31.5,5.316,80645605.0,80.4732318400362,14.0345099665508,0.0,0.9470689299838995,0.26575871035750254,2.1458549791277126,10.888818952683916,1,10.969751752174018,0.31188650470455953,1.9215450103769034,2.3686680624551997,0,13.6,12.5,63.4091868018455,63.9626026669831,,,1.0999999999999996,0.9000000000000004,Recovery_Green,0,Green_Leaders,0,1,0,13.6,149.18862382956664,0.0,Advanced
DEU,2014,7.19417703303447,0.437762571704246,3.11,26.8208650442971,22.7680206942909,14.0,64.0352360163442,11.69,79.3957288542964,64.1943969047009,7035.61880653228,3794.44720253102,77.7848998314609,,,106.650549555164,0.906794000434246,,,12.050213270698,19.2146344242026,41.6936675523627,19.782574460457,35.1546840812607,76.8483516336234,0.915606456087681,20.1102373285709,25.9859539549736,1.89470416699187,2.18018602168017,4786770113833.19,59108.6977289315,0.752728196932603,98.2670781619824,30.8,4.979,80982500.0,80.57574023743,12.1829311943824,0.40000000000000036,2.5173869861865015,-0.7434580805317097,1.9914958401083047,9.36238180354138,1,10.987150280100916,0.5515177107629068,1.010871088633313,0.6614024731129007,0,13.6,13.6,64.6341861183046,63.4091868018455,,,0.0,1.0999999999999996,Recovery_Green,0,Green_Leaders,0,1,0,14.0,153.82010392141282,0.0,Advanced
DEU,2015,8.09671429040111,1.82239938063641,3.08,30.0329009777745,26.1924483541027,14.6,64.435449668835,11.88,79.6280369964341,63.465081189427,7032.02144106578,3780.85027551891,76.5750899732105,,,107.199187857464,0.514426137125456,,,11.9885456247591,19.3036024917153,42.5853976151835,19.7477510746575,35.1711839535087,77.7565815686922,0.708512712866412,20.1379643216943,25.8737038512745,1.74443989037543,1.66300602334775,4866374389150.05,59573.7089539686,0.901296423367096,92.4995371098073,31.7,4.612,81686611.0,80.6974371632814,9.25867351619041,0.5999999999999996,3.4244276598118013,0.23230814213771112,1.9846118498001182,7.199228024795498,1,10.994986416583101,0.4986916993886415,0.9174262660284584,-5.7675410521750905,0,14.0,13.6,64.0352360163442,64.6341861183046,,,0.40000000000000036,0.0,Recovery_Green,0,Green_Leaders,0,1,0,14.6,160.52680168211327,0.0,Advanced
DEU,2016,8.9023603683727,1.64365840117303,3.02,30.0192636163635,26.0014236319834,14.2,66.3064728203049,11.25,0.0,62.3298202860842,6972.36527283762,3765.21799936242,75.8393970975304,,,107.72633665683,0.491747008445174,,,11.8344647143693,19.5245695901052,41.6355419518592,20.0438468833034,34.3704482647463,76.0059902166055,0.730531013610999,20.4130244960425,26.1732405694774,1.25424485239203,2.22222216259371,4974516039340.52,60407.9713703755,0.903421436257263,94.0826321481003,31.4,4.104,82348669.0,80.8347870684725,7.16715440298352,-0.40000000000000036,-0.19102472211930177,-79.6280369964341,2.002455479173208,5.447466674340665,1,11.00889290551514,0.23335626860888478,0.311438832467212,1.5830950382929956,0,14.6,14.0,64.435449668835,64.0352360163442,,,0.5999999999999996,0.40000000000000036,Recovery_Green,0,Green_Leaders,0,1,0,14.2,156.32627925831497,0.0,Advanced
